glyph,certainty,min_x,min_y,max_x,max_y,image_path
Ν,0.14305258197854273,6391,2675,6500,2758,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13494719842706765,6452,2681,6530,2757,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12032722337180204,6517,2690,6619,2766,MS._Gr._class._d._41_(P)r.jpg
Δ,0.11020557312462098,6612,2703,6694,2775,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15291609527993782,6671,2706,6755,2788,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11788192303426227,6738,2709,6819,2795,MS._Gr._class._d._41_(P)r.jpg
Ω,0.12353603587753542,4222,2706,4365,2758,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11585424071659661,4317,2706,4448,2759,MS._Gr._class._d._41_(P)r.jpg
Δ,0.10829801767429914,4420,2699,4556,2765,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14603641654089672,4517,2694,4629,2775,MS._Gr._class._d._41_(P)r.jpg
Ν,0.24785268074436206,4611,2697,4718,2783,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13289676580565296,4705,2708,4797,2789,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17321194046724223,4773,2705,4862,2789,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13988220615727728,4848,2706,4946,2796,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1419450767878508,4927,2718,5005,2809,MS._Gr._class._d._41_(P)r.jpg
Ω,0.31305337050449467,4985,2733,5111,2819,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16075917600980658,5091,2734,5165,2829,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1305538459936698,5148,2739,5261,2826,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.12014436175610665,6078,2753,6183,2841,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14686982193707523,6170,2763,6262,2842,MS._Gr._class._d._41_(P)r.jpg
Υ,0.35248192522856775,6236,2765,6353,2849,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14954973857051804,6336,2772,6453,2851,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10954297036851333,6445,2782,6539,2859,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12291870483844568,6537,2794,6607,2869,MS._Gr._class._d._41_(P)r.jpg
Δ,0.10536712543914539,6608,2808,6704,2884,MS._Gr._class._d._41_(P)r.jpg
Δ,0.1328483381167591,6692,2820,6760,2895,MS._Gr._class._d._41_(P)r.jpg
Ο,0.14761150271608878,6748,2826,6819,2902,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.32915025156955224,4286,2842,4389,2900,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.10017967892414155,4358,2849,4448,2918,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1641828727264932,4411,2857,4524,2921,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11123184899916241,4507,2864,4620,2925,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10491192361047534,4608,2874,4708,2931,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.3198976646298359,4694,2869,4780,2929,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.11187045368762656,4766,2864,4866,2930,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12236371202282932,6078,2855,6177,2946,MS._Gr._class._d._41_(P)r.jpg
Ι,0.15286955991548065,6164,2864,6237,2950,MS._Gr._class._d._41_(P)r.jpg
Δ,0.1103331870558782,6235,2870,6337,2960,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12759454556656322,6328,2878,6411,2968,MS._Gr._class._d._41_(P)r.jpg
Ι,0.1747560347540105,6399,2884,6511,2977,MS._Gr._class._d._41_(P)r.jpg
Θ,0.48117614980161527,4434,2937,4549,3012,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14025865630997209,4528,2932,4640,2999,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16705876831940328,4613,2935,4707,3001,MS._Gr._class._d._41_(P)r.jpg
Τ,0.19039823199083653,4656,2940,4760,3005,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10967386907203072,4753,2944,4892,3018,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11512731396279914,4880,2924,5012,3022,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13725119757847132,4984,2942,5095,3030,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15172361503031087,5079,2940,5168,3036,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15066765714866245,5149,2943,5224,3033,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15632582109549742,5199,2941,5269,3026,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13463196729357826,5255,2937,5364,3026,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1300682644445588,6045,2953,6118,3042,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15840317718010957,6106,2957,6195,3051,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15066172904045227,6181,2973,6262,3060,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16540487211785407,6236,2977,6327,3066,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12544371072567098,6309,2983,6436,3075,MS._Gr._class._d._41_(P)r.jpg
Ι,0.12616790992864393,6417,2995,6507,3082,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13086970202694584,4926,3055,5030,3157,MS._Gr._class._d._41_(P)r.jpg
Δ,0.16327328800716165,5009,3056,5137,3153,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12569020212694515,5118,3065,5209,3141,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14733871224698905,5192,3056,5286,3139,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1485696667836807,5270,3053,5354,3132,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11908669443193526,5336,3047,5397,3129,MS._Gr._class._d._41_(P)r.jpg
Ν,0.18705635956989083,6071,3069,6178,3166,MS._Gr._class._d._41_(P)r.jpg
Ν,0.122336937333694,6137,3078,6256,3174,MS._Gr._class._d._41_(P)r.jpg
Ν,0.22635927707438905,6241,3087,6370,3182,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1567728153156918,6353,3096,6460,3184,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12637571265527286,6442,3101,6526,3191,MS._Gr._class._d._41_(P)r.jpg
Μ,0.15169884092403121,5993,3163,6129,3268,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13693548743351316,6106,3182,6226,3284,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1212708032947182,6201,3195,6329,3298,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.2035037303194359,6317,3204,6433,3295,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.37147816597778643,6414,3207,6499,3292,MS._Gr._class._d._41_(P)r.jpg
Δ,0.12541219970837925,4969,3187,5049,3282,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15418121043659555,5029,3186,5125,3269,MS._Gr._class._d._41_(P)r.jpg
Χ,0.8833648250085729,5099,3173,5207,3261,MS._Gr._class._d._41_(P)r.jpg
Α,0.15483133364520413,5191,3164,5324,3253,MS._Gr._class._d._41_(P)r.jpg
Ο,0.2987722614396226,5312,3160,5403,3245,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12098043797110412,5391,3154,5447,3240,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11297753667436632,5978,3274,6092,3365,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1644680606009443,6075,3285,6139,3376,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1518968179227937,6117,3287,6239,3392,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1574715398298727,6214,3304,6331,3404,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14532124569465546,6311,3319,6401,3406,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1472032085009057,6385,3321,6485,3409,MS._Gr._class._d._41_(P)r.jpg
Ν,0.09468497755318868,6461,3301,6542,3393,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11516374758118998,4981,3302,5057,3382,MS._Gr._class._d._41_(P)r.jpg
Τ,0.11550635452972036,5049,3301,5149,3382,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1329829510893824,5133,3292,5223,3398,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.14000360795527264,5207,3293,5305,3374,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.09907016086315291,5117,3358,5161,3412,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12806606661463674,5948,3379,6071,3470,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1425317676491269,6038,3387,6134,3483,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14092978997548666,6120,3399,6219,3490,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14554126455104946,6197,3412,6323,3503,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12228472254927686,6306,3419,6437,3519,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12595527163497044,4993,3417,5067,3504,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16777248076553233,5054,3408,5131,3490,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1563783425390038,5109,3404,5201,3490,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17808999937303188,5181,3405,5283,3498,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1742781759011271,5263,3396,5377,3495,MS._Gr._class._d._41_(P)r.jpg
Δ,0.19182089206800307,5362,3388,5472,3479,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11931926389606509,5946,3484,6070,3583,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13837392441739393,6050,3498,6156,3594,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15385823589886954,6128,3508,6232,3600,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.14617374187984572,6192,3517,6317,3615,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1854732257061162,6301,3539,6414,3624,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11957685467154734,6384,3549,6480,3636,MS._Gr._class._d._41_(P)r.jpg
Δ,0.14657845545079823,5029,3533,5107,3622,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15387119826009313,5089,3527,5136,3616,MS._Gr._class._d._41_(P)r.jpg
Ν,0.28595655889552457,5123,3521,5243,3615,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12018408870475475,5929,3589,6042,3686,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12616309857094998,6031,3606,6182,3706,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12598669749296026,6169,3624,6278,3723,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1365243853774303,6261,3640,6364,3733,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.12371774246345538,6347,3655,6451,3741,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11050449552635533,5049,3640,5153,3728,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.13973764815242268,5134,3638,5267,3733,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.3069364728607528,5259,3638,5362,3721,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1373370365268553,5336,3625,5439,3720,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11354339176612493,5903,3688,6015,3786,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1231218308342327,6006,3705,6122,3813,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1371248154545105,6118,3731,6239,3835,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16968094904134767,6213,3748,6320,3844,MS._Gr._class._d._41_(P)r.jpg
Ι,0.18325503656728284,6285,3760,6408,3854,MS._Gr._class._d._41_(P)r.jpg
Δ,0.12243949973381386,5022,3761,5112,3851,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.3286133477265583,5096,3759,5192,3847,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1713956573173837,5171,3753,5288,3846,MS._Gr._class._d._41_(P)r.jpg
Ν,0.19183212305805278,5270,3744,5398,3838,MS._Gr._class._d._41_(P)r.jpg
Ι,0.11178496955791113,5360,3743,5490,3832,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16799127450523546,5923,3816,6000,3902,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12913325651664423,5987,3821,6051,3907,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10759834157633616,6036,3823,6132,3918,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12113929593372662,6120,3842,6249,3934,MS._Gr._class._d._41_(P)r.jpg
Δ,0.10313846957807872,6234,3862,6330,3946,MS._Gr._class._d._41_(P)r.jpg
Δ,0.11726999002457028,4994,3875,5081,3978,MS._Gr._class._d._41_(P)r.jpg
Ι,0.1610663732749816,5033,3874,5126,3970,MS._Gr._class._d._41_(P)r.jpg
Κ,0.8709573892894433,5110,3864,5232,3959,MS._Gr._class._d._41_(P)r.jpg
Α,0.17399113306929456,5214,3857,5348,3956,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15516081929027806,5328,3858,5433,3955,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13432009428074929,5401,3852,5488,3945,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10707750478595512,5470,3854,5544,3942,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11079097927102981,5951,3917,6063,4024,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1547728264319646,6049,3934,6152,4037,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1428349180562159,6120,3946,6248,4053,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10707188163317535,6229,3970,6324,4061,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12291497988518607,5053,3984,5161,4079,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12603438904119652,5101,3981,5201,4072,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1167882988279699,5188,3975,5290,4061,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10864054000498412,5925,4033,6006,4124,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.23918913980585535,5996,4044,6103,4143,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1835467148206226,6086,4061,6195,4164,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.10928114356533768,6178,4074,6268,4152,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10714617911793985,5058,4100,5142,4195,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13965810973730314,5130,4095,5242,4193,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16625073347534777,5194,4087,5310,4186,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15053109618692703,5290,4087,5383,4175,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11968118540083895,5367,4079,5471,4168,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11847040087538191,5457,4065,5552,4159,MS._Gr._class._d._41_(P)r.jpg
Τ,0.21154298154109638,5072,4216,5143,4300,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12908401607140288,5131,4209,5214,4288,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14592679385778348,5196,4196,5317,4289,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14041750282600995,5304,4189,5423,4276,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12058515107548674,5411,4182,5480,4263,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10259098212998742,5472,4171,5558,4258,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11484877238463924,5092,4313,5193,4396,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.12156387481531414,5181,4308,5268,4389,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15590233539359138,5254,4302,5320,4379,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12301109627784133,5302,4295,5403,4373,MS._Gr._class._d._41_(P)r.jpg
Δ,0.1104842556121998,5392,4285,5496,4368,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12621443248480682,5487,4279,5537,4358,MS._Gr._class._d._41_(P)r.jpg
Ν,0.09191646789598924,6087,4399,6191,4512,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1817948789076249,5095,4414,5198,4492,MS._Gr._class._d._41_(P)r.jpg
Ν,0.0980937118065441,5125,4411,5258,4492,MS._Gr._class._d._41_(P)r.jpg
Ι,0.10068691016220152,5250,4405,5368,4490,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11287582158422241,5070,4499,5157,4597,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.4040687419969105,5150,4507,5242,4591,MS._Gr._class._d._41_(P)r.jpg
Χ,0.833294167205035,5227,4504,5322,4578,MS._Gr._class._d._41_(P)r.jpg
Α,0.15434627196352707,5307,4504,5391,4581,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13579707148576023,5372,4499,5452,4577,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14198356924766298,5436,4501,5511,4585,MS._Gr._class._d._41_(P)r.jpg
Δ,0.11537243899142825,5495,4497,5594,4586,MS._Gr._class._d._41_(P)r.jpg
Ν,0.0968856572047264,6088,4526,6196,4625,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16341823891982848,5135,4611,5228,4702,MS._Gr._class._d._41_(P)r.jpg
Ν,0.23633055067334083,5205,4607,5325,4697,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11531134612879732,5308,4604,5403,4692,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13793445540373797,5387,4607,5497,4695,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1152768025386597,5475,4627,5541,4705,MS._Gr._class._d._41_(P)r.jpg
Δ,0.2558167514280121,5147,4725,5266,4814,MS._Gr._class._d._41_(P)r.jpg
Ν,0.21330151441323292,5243,4716,5360,4811,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1467298459033522,5342,4717,5424,4806,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13467235517395135,5403,4714,5520,4805,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.16530189805084639,6079,4744,6194,4849,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11176637846072442,5154,4834,5233,4922,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16241543502189382,5221,4832,5264,4922,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15349416175767983,5255,4830,5353,4923,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.32336480160155123,5343,4833,5413,4920,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17183785773453802,5396,4823,5498,4922,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12224131090821591,5472,4819,5570,4915,MS._Gr._class._d._41_(P)r.jpg
Ν,0.09989503846720904,6061,4853,6193,4986,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1250489009075533,5161,4949,5249,5039,MS._Gr._class._d._41_(P)r.jpg
Ν,0.2979478173075527,5236,4948,5344,5036,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14513620776004235,5328,4943,5433,5035,MS._Gr._class._d._41_(P)r.jpg
Ν,0.18027305753153725,5418,4937,5528,5024,MS._Gr._class._d._41_(P)r.jpg
Δ,0.11110622329871117,5498,4937,5600,5021,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14982570251865235,5571,4932,5650,5025,MS._Gr._class._d._41_(P)r.jpg
Ν,0.09658399781411578,6032,4974,6165,5094,MS._Gr._class._d._41_(P)r.jpg
Δ,0.1092380248098377,6401,4994,6520,5092,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1011824996346374,6512,4993,6618,5089,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11866039665855237,5126,5055,5226,5146,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1620095842400516,5211,5058,5317,5151,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13749150076628042,5292,5062,5403,5146,MS._Gr._class._d._41_(P)r.jpg
Ν,0.150803725394636,5380,5058,5471,5148,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1654858729147864,5454,5057,5528,5141,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1359366572433243,5496,5052,5591,5142,MS._Gr._class._d._41_(P)r.jpg
Ε,0.10068618603241634,5572,5054,5653,5132,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1307724588161749,6040,5103,6171,5204,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11836280861267243,6156,5103,6281,5207,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.09781531959205787,6278,5108,6397,5206,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11403445564572146,6397,5106,6521,5200,MS._Gr._class._d._41_(P)r.jpg
Ο,0.14601552441117804,6510,5110,6610,5197,MS._Gr._class._d._41_(P)r.jpg
Δ,0.13086128775431957,5104,5173,5184,5261,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14437367308779273,5169,5165,5233,5249,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11714289143638071,5216,5165,5320,5247,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.35624743811144977,5310,5162,5401,5245,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1739171764455628,5374,5162,5417,5247,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17055936257369742,5402,5162,5509,5245,MS._Gr._class._d._41_(P)r.jpg
Ν,0.109974506720929,5496,5162,5589,5246,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12245875482126502,6040,5213,6170,5316,MS._Gr._class._d._41_(P)r.jpg
Ν,0.20251074165496757,6152,5220,6264,5315,MS._Gr._class._d._41_(P)r.jpg
Ν,0.19681018176172782,6244,5220,6354,5313,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1577788392752765,6328,5220,6445,5314,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14163276403130318,6406,5215,6527,5310,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.4070325904594144,6518,5220,6614,5302,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.14523832463203054,6600,5223,6661,5304,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.42576285114147283,6051,5335,6156,5424,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.385516699397813,6147,5334,6252,5416,MS._Gr._class._d._41_(P)r.jpg
Χ,0.3605801360544311,6229,5330,6335,5414,MS._Gr._class._d._41_(P)r.jpg
Ε,0.14151139211551086,6317,5331,6401,5410,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1270420046334517,6383,5330,6443,5413,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11724771191085966,6427,5322,6537,5413,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1009699111355469,6520,5327,6616,5415,MS._Gr._class._d._41_(P)r.jpg
Ι,0.11764149523372286,5102,5376,5184,5463,MS._Gr._class._d._41_(P)r.jpg
Ν,0.3531826294400444,5167,5369,5283,5466,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.20056090026947238,6046,5452,6150,5534,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16833288785493322,6135,5442,6224,5528,MS._Gr._class._d._41_(P)r.jpg
Ν,0.16197914808009203,6192,5430,6308,5526,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1610231328776706,6285,5439,6384,5529,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17496449748209908,6348,5440,6466,5531,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10970412614645846,6452,5445,6557,5532,MS._Gr._class._d._41_(P)r.jpg
Ν,0.30343464269299464,6545,5444,6649,5534,MS._Gr._class._d._41_(P)r.jpg
Δ,0.10601102720076638,5096,5493,5190,5579,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10433253911543584,5175,5491,5280,5577,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11486232259772367,6023,5538,6151,5650,MS._Gr._class._d._41_(P)r.jpg
Ν,0.12904733321434408,6142,5551,6266,5645,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.20645127811966643,6253,5554,6341,5640,MS._Gr._class._d._41_(P)r.jpg
Ν,0.17625070022260791,6317,5551,6416,5639,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15618718785092509,6389,5545,6508,5631,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14592236092067284,6475,5545,6537,5628,MS._Gr._class._d._41_(P)r.jpg
Τ,0.1570463117248272,6497,5550,6622,5634,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1255214152805452,5112,5614,5198,5704,MS._Gr._class._d._41_(P)r.jpg
Δ,0.1475147407753709,5181,5621,5277,5703,MS._Gr._class._d._41_(P)r.jpg
Ν,0.14169693726412727,5263,5625,5338,5702,MS._Gr._class._d._41_(P)r.jpg
Ν,0.48836874874674147,5322,5620,5435,5712,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11416914054079788,6035,5657,6145,5747,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15722483264770915,6127,5655,6244,5745,MS._Gr._class._d._41_(P)r.jpg
Ν,0.15843566621744806,6225,5660,6307,5745,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.18488736930796437,6290,5642,6403,5775,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1667135960750971,6387,5667,6487,5758,MS._Gr._class._d._41_(P)r.jpg
Ν,0.19834721339015857,6478,5658,6599,5752,MS._Gr._class._d._41_(P)r.jpg
Ι,0.0986139122755697,6538,5655,6607,5739,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.2345969087408098,7016,5690,7113,5782,MS._Gr._class._d._41_(P)r.jpg
Ν,0.33884387752379524,6608,5743,6732,5846,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11511296218772808,6701,5761,6805,5849,MS._Gr._class._d._41_(P)r.jpg
Ο,0.2530117141197175,6786,5778,6881,5858,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.7215257912400469,6864,5785,6956,5863,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.3947197272955395,6942,5792,7032,5871,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1107024401566361,7018,5787,7120,5885,MS._Gr._class._d._41_(P)r.jpg
Τ,0.11328674476174715,5104,5757,5185,5832,MS._Gr._class._d._41_(P)r.jpg
Ι,0.09378217738498708,5173,5744,5260,5831,MS._Gr._class._d._41_(P)r.jpg
Ν,0.10442579203093784,6053,5757,6165,5850,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11762877403124711,6147,5763,6273,5846,MS._Gr._class._d._41_(P)r.jpg
Ν,0.13291642422478483,6254,5763,6316,5854,MS._Gr._class._d._41_(P)r.jpg
Ν,0.09067688862487666,6300,5763,6423,5853,MS._Gr._class._d._41_(P)r.jpg
Δ,0.13911965538243729,5071,5849,5136,5936,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.1371552527897157,5131,5852,5209,5934,MS._Gr._class._d._41_(P)r.jpg
Ϲ,0.4200139301400924,5200,5850,5275,5936,MS._Gr._class._d._41_(P)r.jpg
Ν,0.1364122618291928,5259,5847,5331,5932,MS._Gr._class._d._41_(P)r.jpg
Ν,0.18974421937612598,5316,5838,5425,5940,MS._Gr._class._d._41_(P)r.jpg
Ν,0.24249493243373968,5391,5841,5518,5938,MS._Gr._class._d._41_(P)r.jpg
Δ,0.3985488203732568,6032,5855,6147,5944,MS._Gr._class._d._41_(P)r.jpg
Α,0.12312109069631604,6132,5869,6226,5948,MS._Gr._class._d._41_(P)r.jpg
Ν,0.11738320444949966,6215,5867,6343,5952,MS._Gr._class._d._41_(P)r.jpg
Ν,0.136514410243946,6320,5871,6399,5952,MS._Gr._class._d._41_(P)r.jpg
Ω,0.32813936350696143,6385,5878,6503,5958,MS._Gr._class._d._41_(P)r.jpg
Ν,0.6794020012697842,6489,5871,6611,5960,MS._Gr._class._d._41_(P)r.jpg
